⸮)⸮r⸮⸮j
201,17.42
202,18.86
203,20.85
204,21.88
205,22.32
206,22.32
207,21.79
207,20.47
208,19.53
209,18.01
210,17.07
211,16.77
212,16.42
214,16.25
215,15.54
216,15.48
217,15.48
218,15.60
218,15.66
219,15.69
220,15.75
221,16.57
222,18.53
223,19.97
224,21.76
225,22.23
226,22.49
227,22.20
228,21.14
229,19.97
229,18.83
230,17.57
231,16.74
232,16.66
233,16.22
234,15.87
235,15.57
236,15.48
237,15.54
238,15.66
239,15.63
239,15.69
240,15.89
241,17.68
242,19.44
243,21.00
244,22.23
245,22.35
246,22.26
247,21.64
248,20.32
249,19.41
250,17.86
250,17.04
251,16.63
252,16.74
253,15.89
254,15.72
256,15.48
257,15.63
258,15.78
259,15.51
260,15.75
261,15.72
261,17.10
262,18.71
263,20.76
264,21.79
265,22.35
266,22.35
267,21.88
268,21.00
269,19.74
270,18.50
271,17.30
272,16.80
272,16.66
273,16.16
274,15.72
275,15.57
276,15.60
277,15.54
278,15.66
279,15.63
280,15.78
281,16.16
282,18.21
282,19.59
283,21.26
284,22.40
285,22.32
286,22.46
287,21.47
288,20.21
289,19.24
290,17.77
291,16.98
292,16.60
293,16.77
293,15.78
294,15.60
295,15.51
296,15.57
297,15.75
299,15.57
300,15.87
301,15.78
302,17.48
303,19.12
304,20.85
304,21.96
305,22.40
306,22.26
307,21.76
308,20.79
309,19.59
310,18.18
311,17.13
312,16.83
313,16.66
314,16.13
315,15.78
315,15.43
316,15.72
317,15.72
318,15.60
319,15.75
320,15.81
321,16.72
322,18.45
323,20.21
324,21.70
325,22.32
325,22.49
326,22.23
327,21.32
328,19.94
329,18.94
330,17.42
331,16.95
332,16.72
333,16.28
334,15.89
335,15.54
336,15.60
336,15.57
337,15.72
338,15.72
339,15.72
340,16.01
342,17.74
343,19.41
344,21.06
345,22.26
346,22.40
347,22.35
347,21.67
348,20.44
349,19.44
350,17.83
351,17.07
352,16.72
353,16.51
354,16.22
355,15.54
356,15.51
357,15.57
358,15.78
358,15.63
359,15.78
360,15.84
361,17.13
362,18.91
363,20.65
364,22.02
365,22.40
366,22.38
367,22.14
368,20.79
368,20.00
369,18.36
370,17.30
371,16.86
372,16.48
373,16.39
374,15.60
375,15.54
376,15.63
377,15.51
378,15.81
379,15.69
379,15.81
380,16.22
381,18.06
382,19.71
384,21.32
385,22.26
386,22.52
387,22.55
388,21.41
389,20.35
390,19.21
390,17.74
391,17.07
392,16.48
393,16.72
394,15.89
395,15.51
396,15.69
397,15.48
398,15.84
399,15.75
400,15.72
401,16.04
401,17.45
402,19.18
403,20.94
404,21.96
405,22.46
406,22.35
407,21.88
408,20.65
409,19.65
410,18.09
411,17.21
411,16.77
412,16.60
413,16.22
414,15.69
415,15.45
416,15.54
417,15.72
418,15.72
419,15.75
420,15.92
421,16.69
422,18.56
422,20.21
423,21.64
424,22.46
425,22.49
427,22.29
428,21.26
429,19.97
430,18.97
431,17.45
432,16.92
433,16.57
433,16.42
434,15.84
435,15.54
436,15.60
437,15.63
438,15.63
439,15.60
440,15.84
441,16.01
442,17.74
443,19.38
444,21.14
444,22.17
445,22.46
446,22.40
447,21.61
448,20.35
449,19.47
450,17.92
451,17.10
452,16.69
453,16.66
454,16.22
454,15.48
455,15.60
456,15.78
457,15.51
458,15.89
459,15.75
460,15.87
461,17.18
462,18.74
463,20.85
464,21.73
465,22.35
465,22.52
466,21.88
467,21.09
468,19.74
470,18.48
471,17.33
472,16.72
473,16.69
474,16.16
475,15.84
476,15.57
476,15.63
477,15.72
478,15.66
479,15.78
480,15.75
481,16.22
482,18.27
483,19.50
484,21.38
485,22.17
486,22.46
487,22.46
487,21.41
488,20.41
489,19.18
490,17.71
491,16.83
492,16.69
493,16.69
494,15.89
495,15.72
496,15.48
497,15.63
497,15.69
498,15.60
499,15.89
500,15.75
501,17.51
502,19.18
503,20.88
504,22.14
505,22.35
506,22.46
507,21.79
508,20.70
508,19.82
509,18.01
510,17.24
512,16.77
513,16.60
514,16.33
515,15.54
516,15.63
517,15.60
518,15.69
519,15.87
519,15.60
520,15.84
521,16.72
522,18.45
523,20.35
524,21.52
525,22.49
526,22.55
527,22.17
528,21.29
529,20.18
530,18.86
530,17.62
531,16.89
532,16.74
533,16.28
534,15.98
535,15.60
536,15.60
537,15.66
538,15.57
539,15.69
540,15.72
540,16.07
541,17.95
542,19.27
543,21.11
544,22.11
545,22.46
546,22.43
547,21.52
548,20.70
549,19.35
550,17.92
551,17.13
551,16.54
552,16.74
553,16.04
555,15.57
556,15.72
557,15.51
558,15.84
559,15.69
560,15.81
561,15.89
562,17.13
562,18.89
563,20.73
564,21.85
565,22.49
566,22.49
567,22.11
568,20.88
569,19.88
570,18.48
571,17.33
572,16.86
573,16.54
573,16.39
574,15.75
575,15.40
576,15.60
577,15.60
578,15.60
579,15.84
580,15.63
581,16.42
582,18.12
583,19.56
583,21.55
584,22.14
585,22.58
586,22.29
587,21.26
588,20.44
589,19.06
590,17.92
591,17.04
592,16.54
593,16.77
594,15.81
594,15.63
595,15.51
596,15.57
598,15.75
599,15.57
600,15.92
601,15.92
602,17.33
603,19.33
604,20.94
605,22.08
605,22.35
606,22.29
607,21.94
608,20.56
609,19.62
610,18.24
611,17.16
612,16.86
613,16.51
614,16.25
615,15.66
616,15.48
616,15.72
617,15.60
618,15.81
619,15.75
620,15.66
621,16.89
622,18.48
623,20.26
624,21.76
625,22.29
626,22.61
626,22.11
627,21.20
628,20.09
629,18.65
630,17.57
631,16.89
632,16.60
633,16.54
634,15.63
635,15.63
636,15.60
637,15.60
637,15.69
638,15.72
640,15.60
641,16.10
642,17.80
643,19.41
644,21.17
645,22.14
646,22.46
647,22.46
648,21.55
648,20.53
649,19.33
650,18.01
651,17.10
652,16.51
653,16.80
654,15.89
655,15.66
656,15.57
657,15.54
658,15.81
659,15.66
659,15.66
660,15.92
661,16.98
662,18.94
663,20.67
664,21.76
665,22.46
666,22.32
667,22.08
668,20.91
669,19.71
669,18.50
670,17.30
671,16.77
672,16.63
673,16.16
674,15.84
675,15.37
676,15.60
677,15.66
678,15.60
679,15.84
680,15.66
680,16.33
681,18.24
683,19.50
684,21.44
685,22.26
686,22.46
687,22.46
688,21.26
689,20.26
690,19.15
691,17.71
691,17.04
692,16.54
693,16.66
694,15.95
695,15.45
696,15.69
697,15.57
698,15.66
699,15.72
700,15.81
701,15.98
702,17.39
702,19.09
703,20.97
704,22.08
705,22.20
706,22.52
707,21.76
708,20.67
709,19.59
710,17.95
711,17.30
712,16.74
712,16.66
713,16.30
714,15.48
715,15.69
716,15.60
717,15.51
718,15.81
719,15.66
720,15.78
721,16.77
722,18.45
723,20.38
723,21.64
724,22.38
726,22.58
727,22.05
728,21.17
729,20.09
730,18.71
731,17.68
732,16.72
733,16.60
734,16.39
734,15.72
735,15.57
736,15.60
737,15.60
738,15.63
739,15.63
740,15.69
741,16.10
742,17.74
743,19.38
744,21.14
745,22.02
745,22.52
746,22.35
747,21.73
748,20.62
749,19.12
750,18.06
751,16.98
752,16.60
753,16.80
754,15.89
755,15.72
755,15.45
756,15.60
757,15.69
758,15.66
759,15.81
760,15.75
761,17.07
762,19.00
763,20.59
764,21.96
765,22.38
766,22.49
766,22.05
768,20.76
769,19.79
770,18.39
771,17.27
772,16.72
773,16.74
774,16.10
775,15.78
776,15.45
777,15.51
777,15.75
778,15.54
779,15.75
780,15.87
781,16.16
782,18.27
783,19.47
784,21.38
785,22.38
786,22.35
787,22.43
788,21.41
788,20.23
789,19.18
790,17.60
791,16.92
792,16.60
793,16.54
794,16.01
795,15.60
796,15.48
797,15.63
798,15.63
798,15.72
799,15.72
800,15.81
801,17.39
802,19.27
803,20.82
804,22.08
805,22.23
806,22.35
807,21.91
808,20.53
809,19.62
809,18.12
811,17.13
812,16.72
813,16.54
814,16.13
815,15.63
816,15.54
817,15.60
818,15.63
819,15.63
820,15.63
820,15.84
821,16.72
822,18.50
823,20.21
824,21.64
825,22.43
826,22.40
827,22.11
828,21.23
829,20.00
830,18.86
831,17.54
831,16.74
832,16.72
833,16.33
834,15.81
835,15.54
836,15.40
837,15.75
838,15.57
839,15.66
840,15.78
841,16.07
841,17.71
842,19.35
843,21.06
844,22.23
845,22.49
846,22.20
847,21.70
848,20.53
849,19.21
850,18.01
851,16.98
852,16.63
852,16.69
854,15.87
855,15.72
856,15.43
857,15.60
858,15.78
859,15.57
860,15.89
861,15.75
862,17.10
863,18.94
863,20.67
864,21.79
865,22.35
866,22.35
867,22.05
868,20.79
869,19.77
870,18.39
871,17.33
872,16.57
873,16.69
874,16.13
874,15.66
875,15.60
876,15.43
877,15.69
878,15.72
879,15.66
880,15.87
881,16.16
882,18.15
883,19.65
884,21.29
884,22.14
885,22.55
886,22.14
887,21.50
888,20.29
889,19.06
890,17.83
891,16.89
892,16.51
893,16.72
894,15.75
896,15.57
896,15.54
897,15.51
898,15.78
899,15.51
900,15.75
901,16.01
902,17.33
903,19.30
904,20.76
905,21.85
906,22.43
906,22.23
907,21.73
908,20.62
909,19.50
910,18.21
911,17.10
912,16.63
913,16.66
914,16.16
915,15.48
916,15.60
917,15.45
917,15.63
918,15.78
919,15.57
920,15.89
921,16.72
922,18.33
923,20.35
924,21.67
925,22.32
926,22.61
927,22.05
927,21.14
928,20.12
929,18.68
930,17.39
931,16.86
932,16.63
933,16.51
934,15.72
935,15.51
936,15.54
937,15.54
939,15.45
939,15.78
940,15.57
941,16.10
942,17.86
943,19.35
944,21.23
945,21.96
946,22.38
947,22.38
948,21.52
949,20.47
950,19.30
950,17.83
951,17.04
952,16.77
953,16.54
954,16.07
955,15.51
956,15.43
957,15.69
958,15.45
959,15.66
960,15.72
960,15.69
961,17.24
962,18.71
963,20.47
964,21.94
965,22.29
966,22.35
967,21.94
968,20.85
969,19.62
970,18.53
971,17.24
971,16.74
972,16.74
973,16.13
974,15.72
975,15.51
976,15.51
977,15.75
978,15.54
979,15.72
980,15.78
982,16.25
982,17.95
983,19.74
984,21.44
985,22.32
986,22.49
987,22.14
988,21.44
989,20.35
990,19.03
991,17.77
992,16.80
993,16.60
993,16.69
994,15.75
995,15.66
996,15.45
997,15.51
998,15.72
999,15.69
1000,15.66
1001,15.92
1002,17.95
1003,19.65
1004,21.47
1005,22.14
1006,22.20
1007,21.99
1008,20.94
1009,19.47
1010,18.09
1011,17.18
1012,16.60
1013,16.57
1014,15.89
1015,15.51
1016,15.34
1017,15.57
1018,15.72
1019,15.63
1020,15.63
1021,16.95
1022,18.65
1024,20.32
1025,21.91
1026,22.49
1027,22.35
1028,21.47
1029,20.38
1030,19.24
1031,17.71
1032,16.86
1033,16.51
1034,16.25
1035,15.81
1036,15.54
1037,15.45
1038,15.57
1039,15.63
1040,15.69
1041,15.78
1042,17.33
1043,19.12
1044,21.11
1045,22.38
1046,22.40
1047,22.05
1048,21.17
1049,20.03
1050,18.36
1051,17.27
1052,16.83
1053,16.57
1054,16.01
1055,15.69
1056,15.57
1057,15.43
1058,15.63
1059,15.78
1060,15.63
1061,16.10
1062,18.42
1063,20.21
1064,21.47
1065,22.17
1067,22.49
1068,21.79
1069,20.53
1070,19.44
1071,17.80
1072,16.83
1073,16.69
1074,16.54
1075,15.57
1076,15.51
1077,15.60
1078,15.54
1079,15.51
1080,15.66
1080,15.63
1081,17.13
1082,18.86
1083,20.62
1084,21.91
1085,22.43
1086,22.38
1087,21.32
1088,20.21
1089,19.00
1090,17.51
1091,16.83
1092,16.69
1093,16.07
1094,15.63
1095,15.60
1096,15.57
1097,15.43
1098,15.66
1099,15.81
1100,15.78
1101,17.54
1102,19.44
1103,21.23
1104,22.11
1105,22.38
1106,22.08
1107,20.79
1108,19.74
1110,18.27
1111,17.10
1112,16.57
1113,16.72
1114,16.01
1115,15.37
1116,15.48
1117,15.63
1118,15.51
1119,15.57
1120,15.72
1121,16.60
1122,18.53
1123,20.65
1124,21.94
1125,22.20
1126,22.38
1127,21.73
1128,20.32
1129,19.12
1130,17.83
1131,16.80
1132,16.51
1133,16.45
1134,15.57
1135,15.43
1136,15.60
1137,15.48
1138,15.48
1139,15.63
1140,15.78
1141,17.48
1142,19.03
1143,20.85
1144,22.05
1145,22.38
1146,22.26
1147,21.20
1148,19.94
1149,18.56
1150,17.54
1152,16.77
1153,16.48
1154,16.04
1155,15.81
1156,15.48
1157,15.40
1158,15.60
1159,15.75
1160,15.51
1161,15.87
1162,18.01
1163,19.65
1164,21.47
1165,22.40
1166,22.49
1167,21.70
1168,20.79
1169,19.65
1170,17.83
1171,16.86
1172,16.72
1173,16.63
1174,15.72
1175,15.60
1176,15.57
1177,15.40
1178,15.54
1179,15.78
1180,15.66
1181,16.72
1182,18.83
1183,20.91
1184,21.79
1185,22.26
1186,22.46
1187,21.52
1188,20.09
1189,19.06
1190,17.74
1191,16.74
1192,16.45
1193,16.36
1195,15.60
1196,15.43
1197,15.54
1198,15.60
1199,15.54
1200,15.54
1201,16.01
1202,17.62
1203,19.24
1204,20.94
1205,22.26
1206,22.29
1207,21.99
1208,20.94
1209,19.85
1210,18.33
1211,17.21
1212,16.72
1213,16.54
1214,15.98
1215,15.66
1216,15.37
1217,15.43
1218,15.63
1219,15.63
1220,15.60
1221,16.22
1222,18.12
1223,20.12
1224,21.88
1225,22.35
1226,22.43
1227,21.64
1228,20.67
1229,19.33
1230,17.77
1231,16.86
1232,16.57
1233,16.57
1234,15.75
1235,15.48
1236,15.37
1238,15.43
1239,15.66
1240,15.63
1241,15.63
1242,17.13
1243,19.09
1244,20.88
1245,21.88
1246,22.29
1247,22.20
1248,21.26
1249,20.12
1250,18.62
1251,17.24
1252,16.77
1253,16.69
1254,16.10
1255,15.48
1256,15.48
1257,15.48
1258,15.48
1259,15.57
1260,15.81
1261,15.98
1262,17.74
1263,19.56
1264,21.32
1265,22.08
1266,22.29
1267,22.05
1268,20.79
1269,19.50
1270,18.12
1271,17.13
1272,16.45
1273,16.60
1274,15.95
1275,15.40
1276,15.45
1277,15.66
1278,15.60
1280,15.48
1281,15.66
1282,16.66
1283,18.39
1284,20.47
1285,22.05
1286,22.35
1287,22.20
1288,21.76
1289,20.56
1290,19.03
1291,17.54
1292,16.92
1293,16.57
1294,16.30
1295,15.81
1296,15.48
1297,15.34
1298,15.45
1299,15.72
1300,15.54
1301,15.54
1302,17.51
1303,19.38
1304,20.85
1305,21.94
1306,22.40
1307,22.20
1308,20.94
1309,20.00
1310,18.39
1311,17.10
1312,16.69
1313,16.69
1314,15.89
1315,15.34
1316,15.48
1317,15.66
1318,15.54
1319,15.54
1320,15.66
1321,16.22
1323,18.18
1324,19.88
1325,21.47
1326,22.23
1327,22.49
1328,21.76
1329,20.53
1330,19.50
1331,17.95
1332,16.95
1333,16.48
1334,16.30
1335,15.69
1336,15.43
1337,15.40
1338,15.57
1339,15.60
1340,15.57
1341,15.69
1341,16.98
1342,18.68
1343,20.76
1344,22.23
1345,22.43
1346,22.14
1347,21.32
1348,20.26
1349,18.94
1350,17.36
1351,16.80
1352,16.54
1353,16.25
1354,15.72
1355,15.45
1356,15.48
1357,15.48
1358,15.63
1359,15.63
1360,15.75
1361,17.77
1362,19.38
1363,21.17
1364,22.02
1366,22.35
1367,22.02
1368,20.85
1369,19.62
1370,18.01
1371,17.13
1372,16.60
1373,16.66
1374,15.87
1375,15.45
1376,15.37
1377,15.54
1378,15.69
1379,15.57
1380,15.60
1381,16.54
1382,18.48
1383,20.26
1384,21.82
1385,22.32
1386,22.35
1387,21.82
1388,20.50
1389,19.18
1390,17.71
1391,17.01
1392,16.48
1393,16.28
1394,15.75
1395,15.63
1396,15.40
1397,15.54
1398,15.75
1399,15.60
1400,15.54
1401,17.21
1402,19.12
1403,20.88
1404,22.11
1405,22.46
1406,22.17
1408,21.06
1409,20.03
1410,18.65
1411,17.18
1412,16.66
1413,16.69
1414,16.10
1415,15.45
1416,15.43
1417,15.51
1418,15.51
1419,15.54
1420,15.78
1421,16.01
1422,18.06
1423,19.82
1424,21.50
1425,22.17
1426,22.29
1427,21.94
1428,20.70
1429,19.44
1430,17.98
1431,17.01
1432,16.51
1433,16.54
1434,15.72
1435,15.45
1436,15.40
1437,15.48
1438,15.57
1439,15.72
1440,15.63
1441,16.83
1442,18.71
1443,20.62
1444,21.91
1445,22.35
1446,22.38
1447,21.35
1448,20.12
1449,19.09
1451,17.60
1452,16.77
1453,16.60
1454,16.28
1455,15.60
1456,15.45
1457,15.48
1458,15.60
1459,15.60
1460,15.72
1461,15.72
1462,17.33
1463,19.30
1464,21.26
1465,22.05
1466,22.29
1467,22.14
1468,21.03
1469,19.74
1470,18.15
1471,17.13
1472,16.69
1473,16.57
1474,15.89
1475,15.51
1476,15.37
1477,15.51
1478,15.54
1479,15.60
1480,15.63
1481,16.33
1482,18.48
1483,20.26
1484,21.52
1485,22.20
1486,22.40
1487,21.76
1488,20.47
1489,19.24
1490,17.86
1491,16.92
1492,16.57
1494,16.39
1495,15.63
1496,15.57
1497,15.48
1498,15.48
1499,15.48
1500,15.63
1501,15.78
1502,17.13
1503,18.71
1504,20.73
1505,22.02
1506,22.17
1507,22.20
1508,21.32
1509,20.00
1510,18.71
1511,17.51
1512,16.74
1513,16.39
1514,16.04
1515,15.72
1516,15.48
1517,15.34
1518,15.69
1519,15.72
1520,15.51
1521,15.69
1522,17.83
1523,19.56
1524,21.35
1525,22.17
1526,22.43
1527,21.96
1528,20.76
1529,19.79
1530,18.04
1531,16.83
1532,16.54
1533,16.72
1534,15.81
1536,15.31
1537,15.43
1538,15.60
1539,15.43
1540,15.57
1541,15.75
1542,16.63
1543,18.50
1544,20.76
1545,21.85
1546,22.08
1547,22.32
1548,21.64
1549,20.21
1550,18.91
1551,17.74
1552,16.83
1553,16.48
1554,16.16
1555,15.66
1556,15.45
1557,15.37
1558,15.48
1559,15.69
1560,15.54
1561,15.69
1562,17.48
1563,19.15
1564,20.82
1565,22.14
1566,22.38
1567,22.11
1568,20.94
1569,19.88
1570,18.42
1571,17.24
1572,16.60
1573,16.60
1574,16.10
1575,15.48
1576,15.31
1577,15.57
1579,15.66
1580,15.51
1581,15.57
1582,16.01
1583,18.09
1584,19.68
1585,21.67
1586,22.38
1587,22.40
1588,21.70
1589,20.79
1590,19.41
1591,17.74
1592,16.92
1593,16.63
1594,16.51
1595,15.60
1596,15.45
1597,15.54
1598,15.43
1599,15.48
1600,15.69
1601,15.66
1602,16.83
1602,18.91
1603,20.88
1604,21.70
1605,22.17
1606,22.38
1607,21.29
1608,19.94
1609,18.89
1610,17.57
1611,16.60
1612,16.48
1613,16.22
1614,15.54
1615,15.34
1616,15.45
1617,15.63
1618,15.57
1619,15.54
1620,15.92
1622,17.71
1623,19.27
1624,21.09
1625,22.29
1626,22.40
1627,21.96
1628,20.85
1629,19.79
1630,18.12
1631,17.04
1632,16.69
1633,16.60
1634,15.75
1635,15.43
1636,15.40
1637,15.63
1638,15.45
1639,15.43
1640,15.66
1641,16.39
1642,18.27
1643,20.29
1644,21.85
1645,22.38
1646,22.29
1647,21.52
1648,20.62
1649,19.24
1650,17.54
1651,16.86
1652,16.60
1653,16.39
1654,15.57
1655,15.54
1656,15.54
1657,15.37
1658,15.63
1659,15.75
1660,15.63
1661,17.18
1662,19.21
1664,21.03
1665,21.85
1666,22.17
1667,22.32
1668,21.20
1669,19.68
1670,18.45
1671,17.45
1672,16.66
1673,16.39
1674,15.98
1675,15.48
1676,15.40
1677,15.48
1678,15.63
1679,15.51
1680,15.57
1681,16.13
1682,17.95
1683,19.47
1684,21.41
1685,22.40
1686,22.40
1687,21.73
1688,20.70
1689,19.71
1690,18.06
1691,16.86
1692,16.57
1693,16.51
1694,15.75
1695,15.45
1696,15.51
1697,15.51
1698,15.54
1699,15.60
1700,15.63
1701,16.66
1702,18.42
1703,20.88
1704,21.99
1705,22.23
1707,22.20
1708,21.38
1709,20.41
1710,19.00
1711,17.33
1712,16.77
1713,16.51
1714,16.22
1715,15.48
1716,15.51
1717,15.45
1718,15.37
1719,15.69
1720,15.66
1721,15.57
1722,17.54
1723,19.44
1724,21.06
1725,21.85
1726,22.35
1727,22.29
1728,20.94
1729,19.56
1730,18.36
1731,17.27
1732,16.45
1733,16.57
1734,16.01
1735,15.37
1736,15.25
1737,15.54
1738,15.63
1739,15.48
1740,15.57
1741,16.36
1742,18.15
1743,19.85
1744,21.58
1745,22.26
1746,22.23
1747,21.52
1748,20.50
1750,19.35
1751,17.77
1752,16.80
1753,16.63
1754,16.36
1755,15.66
1756,15.40
1757,15.45
1758,15.60
1759,15.48
1760,15.48
1761,15.66
1762,16.98
1763,18.74
1764,20.88
1765,22.26
1766,22.29
1767,22.05
1768,21.41
1769,20.03
1770,18.50
1771,17.24
1772,16.83
1773,16.45
1774,16.04
1775,15.54
1776,15.48
1777,15.37
1778,15.34
1779,15.66
1780,15.60
1781,15.72
1782,17.89
1783,19.65
1784,21.32
1785,21.91
1786,22.35
1787,22.08
1788,20.73
1789,19.44
1790,18.04
1792,17.18
1793,16.51
1794,16.45
1795,15.84
1796,15.40
1797,15.28
1798,15.45
1799,15.60
1800,15.51
1801,15.60
1802,16.72
1803,18.39
1804,20.23
1805,21.70
1806,22.26
1807,22.29
1808,21.44
1809,20.32
1810,19.21
1811,17.74
1812,16.72
1813,16.42
1814,16.28
1815,15.66
1816,15.37
1817,15.37
1818,15.57
1819,15.51
1820,15.51
1821,15.72
1822,17.21
1823,19.15
1824,21.17
1825,22.26
1826,22.26
1827,21.96
1828,21.17
1829,19.97
1830,18.27
1831,17.01
1832,16.60
1833,16.63
1835,15.89
1836,15.25
1837,15.48
1838,15.45
1839,15.40
1840,15.57
1841,15.72
1842,16.16
1843,18.12
1844,20.00
1845,21.44
1846,22.14
1847,22.23
1848,21.67
1849,20.59
1850,19.35
1851,17.89
1852,16.95
1853,16.45
1854,16.36
1855,15.57
1856,15.43
1857,15.43
1858,15.45
1859,15.60
1860,15.69
1861,15.60
1862,16.83
1863,18.68
1863,20.67
1864,21.94
1865,22.14
1866,22.32
1867,21.38
1868,19.94
1869,18.97
1870,17.57
1871,16.66
1872,16.39
1873,16.25
1874,15.75
1875,15.34
1876,15.43
1878,15.57
1879,15.51
1880,15.54
1881,15.75
1882,17.51
1883,19.24
1884,21.29
1885,22.23
1886,22.38
1887,21.91
1888,20.85
1889,19.74
1890,18.12
1891,17.04
1892,16.54
1893,16.63
1894,15.92
1895,15.37
1896,15.31
1897,15.54
1898,15.57
1899,15.54
1900,15.51
1901,16.51
1902,18.45
1903,20.29
1904,21.73
1905,22.23
1906,22.23
1907,21.61
1908,20.47
1909,19.06
1910,17.62
1911,16.83
1912,16.48
1913,16.16
1914,15.57
1915,15.43
1916,15.45
1917,15.40
1918,15.51
1920,15.72
1921,15.69
1922,17.21
1923,19.00
1924,20.97
1925,22.02
1926,22.26
1927,22.23
1928,21.20
1929,20.09
1930,18.50
1931,17.27
1932,16.69
1933,16.60
1934,15.98
1935,15.40
1936,15.51
1937,15.37
1938,15.31
1939,15.63
1940,15.69
1941,15.78
1942,17.83
1943,19.62
1944,21.47
1945,22.20
1946,22.38
1947,21.91
1948,20.67
1949,19.38
1950,17.92
1951,16.95
1952,16.48
1953,16.51
1954,15.75
1955,15.48
1956,15.34
1957,15.43
1958,15.69
1959,15.57
1960,15.57
1961,16.72
1963,18.71
1964,20.79
1965,21.73
1966,22.08
1967,22.26
1968,21.47
1969,20.06
1970,19.06
1971,17.51
1972,16.72
1973,16.39
1974,16.19
1975,15.63
1976,15.34
1977,15.43
1978,15.48
1979,15.60
1980,15.48
1981,15.69
1982,17.51
1983,19.21
1984,21.06
1985,22.02
1986,22.23
1987,22.11
1988,21.03
1989,19.77
1990,18.24
1991,17.24
1992,16.66
1993,16.48
1994,15.92
1995,15.54
1996,15.22
1997,15.37
1998,15.63
1999,15.51
2000,15.43
2001,16.25
2002,18.21
2003,19.94
2004,21.58
2006,22.32
2007,22.26
2008,21.61
2009,20.44
2010,19.27
2011,17.89
2012,16.80
2013,16.33
2014,16.36
2015,15.75
2016,15.34
2017,15.31
2018,15.60
2019,15.66
2020,15.48
2021,15.54
2022,17.16
2023,18.91
2024,20.67
2025,22.02
2026,22.40
2027,22.17
2028,21.11
2029,20.15
2030,18.74
2031,17.27
2032,16.69
2033,16.60
2034,15.98
2035,15.45
2036,15.37
2037,15.51
2038,15.40
2039,15.48
2040,15.60
2041,15.81
2042,17.74
2043,19.38
2044,21.26
2045,22.23
2046,22.23
2048,21.73
2049,20.91
2050,19.68
2051,17.89
2052,16.89
2053,16.69
2054,16.66
2055,15.63
2056,15.40
2057,15.48
2058,15.48
2059,15.37
2060,15.54
2061,15.72
2062,16.48
2063,18.36
2064,20.47
2065,21.79
2066,22.23
2067,22.17
2068,21.44
2069,20.32
2070,19.09
2071,17.45
2072,16.77
2073,16.60
2074,16.16
2075,15.48
2076,15.51
2077,15.43
2078,15.34
2079,15.51
2080,15.69
2081,15.48
